RAJ2000	DEJ2000	HIP	RArad	DErad	Plx	pmRA	pmDE	Hpmag	B-V
037.5327378254	+04.6047305744	 11637	037.53269966	+04.60477887	   5.82	   15.65	  -19.87	 8.2267	 0.486
037.5340277769	-60.3315123531	 11638	037.53396041	-60.33152684	   4.84	   13.72	    5.96	 9.3779	 0.339
037.5400057068	-43.2449267085	 11639	037.53996276	-43.24495668	   5.64	   12.87	   12.33	 9.2589	 0.383
037.5449830283	-18.5169091673	 11640	037.54427039	-18.51695345	   9.92	  278.02	   18.22	12.2292	 1.074
037.5453148303	-78.4907325459	 11641	037.54533310	-78.49072649	   0.97	   -1.50	   -2.49	 8.7983	 1.444
037.5481644152	+43.1788124873	 11642	037.54818818	+43.17884812	   6.11	   -7.13	  -14.66	 8.2800	 0.309
037.5518430769	+38.9519171063	 11643	037.55184920	+38.95206571	   9.41	   -1.96	  -61.14	 7.6142	 0.220
037.5571950090	-25.1864431428	 11644	037.55697444	-25.18651752	   9.94	   82.12	   30.60	 6.5787	 0.294
037.5586515236	+48.5015442514	 11645	037.55850124	+48.50157478	  14.56	   40.97	  -12.56	 8.1260	 0.593
037.5586968899	-49.9284243983	 11646	037.55870010	-49.92837221	   1.03	   -0.85	  -21.47	 9.3470	 0.983
037.5624341319	-33.1082360277	 11647	037.56236667	-33.10822789	   8.56	   23.25	   -3.35	 8.1135	 0.463
037.5648445072	-57.8094301930	 11648	037.56467921	-57.80949025	   3.42	   36.23	   24.71	 6.7379	 1.591
037.5687522370	-00.0904957328	 11649	037.56869903	-00.09044936	   5.38	   21.89	  -19.08	 8.3099	 0.327
037.5692686934	+05.2640787469	 11650	037.56909407	+05.26414097	  37.52	   71.54	  -25.60	12.8479	-0.056
037.5692007646	+33.8337069464	 11651	037.56899451	+33.83384260	   8.36	   70.49	  -55.81	 6.4299	 1.079
037.5731695475	+29.0477810343	 11652	037.57312000	+29.04779866	  -1.87	   17.82	   -7.25	 9.6417	 1.301
037.5762191154	+00.3109038343	 11653	037.57624520	+00.31096139	   3.71	  -10.73	  -23.68	 9.8654	 0.496
037.5763807809	-13.2948100077	 11654	037.57643108	-13.29458367	  11.00	  -20.14	  -93.12	 9.7334	 0.458
037.5817966673	-16.2378485860	 11655	037.58179391	-16.23784370	  10.58	    1.09	   -2.01	 9.7271	 0.602
037.5840793671	+70.4131975443	 11656	037.58403405	+70.41322394	   3.90	    6.25	  -10.86	 9.3579	 0.326
037.5863845750	+46.8456505578	 11657	037.58637587	+46.84566514	   0.99	    2.45	   -6.00	 9.6228	 0.011
037.5868452673	+51.1490954604	 11658	037.58659667	+51.14910720	   9.31	   64.16	   -4.83	 8.7934	 0.518
037.5900065105	-06.3296662901	 11659	037.58980928	-06.32957653	   5.92	   80.65	  -36.93	 9.2104	 0.461
037.5928506121	-30.3521203633	 11660	037.59263554	-30.35205802	   8.44	   76.36	  -25.65	 8.1544	 0.563
037.5954946277	-51.3773650675	 11661	037.59565412	-51.37724719	  15.79	  -40.96	  -48.50	 7.5184	 0.458
037.6040735364	+45.4316368852	 11662	037.60405064	+45.43166056	   3.25	    6.61	   -9.74	 7.4945	 1.002
037.6051210183	+47.8537427957	 11663	037.60514985	+47.85373779	   3.31	   -7.96	    2.06	 7.3443	 1.684
037.6102307191	-05.0310825875	 11664	037.61025697	-05.03105921	   7.90	  -10.76	   -9.62	 7.6945	 0.060
037.6199179832	+11.0621129896	 11665	037.61984007	+11.06215064	   4.08	   31.46	  -15.49	 8.7700	 0.969
037.6241161465	+02.8231042609	 11666	037.62408799	+02.82312446	   2.69	   11.57	   -8.31	 9.6127	 0.392
037.6256084558	+18.6643421394	 11667	037.62560753	+18.66437612	   3.58	    0.36	  -13.98	 8.4017	 1.079
037.6318343706	-28.6371315227	 11668	037.63172905	-28.63717389	   4.03	   38.03	   17.43	 8.8181	 0.524
037.6343473021	-01.6714819351	 11669	037.63435472	-01.67144895	   4.55	   -3.05	  -13.57	 7.9481	 0.347
037.6348107810	+25.2350364867	 11670	037.63464228	+25.23521401	  19.32	   62.71	  -73.04	 5.9694	 0.412
037.6366429600	-22.5453181416	 11671	037.63662643	-22.54524197	   6.24	    6.28	  -31.34	 6.2541	 1.581
037.6429859951	+14.2613038063	 11672	037.64297549	+14.26133458	   9.18	    4.19	  -12.66	 9.6895	 0.510
037.6479062673	+47.8103333480	 11673	037.64792668	+47.81038113	   5.47	   -5.64	  -19.66	 7.5657	 1.104
037.6516498186	-38.2142046022	 11674	037.65161499	-38.21420276	   3.46	   11.26	   -0.76	 9.5065	 1.016
037.6540616257	+72.2237727614	 11675	037.65407994	+72.22375419	   0.91	   -2.30	    7.64	 7.8902	 1.760
037.6548973724	-47.9312051813	 11676	037.65487641	-47.93120863	   1.10	    5.78	    1.42	 8.7006	 1.293
037.6555754755	-31.2782436080	 11677	037.65550122	-31.27829300	   1.55	   26.11	   20.32	 8.4277	 1.398
037.6600738876	+19.8553025309	 11678	037.65986609	+19.85538801	  15.14	   80.41	  -35.17	 6.2057	 0.247
037.6639954365	+72.1844450472	 11679	037.66171847	+72.18483995	  10.08	  286.62	 -162.47	 9.3159	 0.600
037.6636865267	+43.6789926964	 11680	037.66362459	+43.67886570	  12.41	   18.43	   52.25	 7.8700	 0.652
037.6674211100	-14.9581408628	 11681	037.66743565	-14.95806323	   7.19	   -5.78	  -31.94	10.2253	 0.620
037.6699075554	+40.1675738746	 11682	037.66971697	+40.16766417	   5.32	   59.92	  -37.15	 6.9747	 1.355
037.6728769044	-22.0201882912	 11683	037.67290304	-22.02019724	  11.43	   -9.97	    3.68	10.3535	 0.590
037.6750242574	+45.0571088252	 11684	037.67492854	+45.05710819	   3.38	   27.82	    0.26	 8.1878	 1.104
037.6767430958	+40.7016956111	 11685	037.67675114	+40.70170047	   2.51	   -2.51	   -2.00	 9.1213	 0.257
037.6807231301	+21.0309229391	 11686	037.68046804	+21.03123211	  15.39	   97.96	 -127.20	 8.3355	 0.561
037.6883431143	+00.2557471973	 11687	037.68847232	+00.25587585	  11.59	  -53.16	  -52.93	 6.0588	 0.168
037.6935612788	-33.0074310562	 11688	037.69358049	-33.00740118	   6.72	   -6.63	  -12.29	 7.6356	 0.330
037.6970435819	-03.2048191265	 11689	037.69724481	-03.20444480	  10.44	  -82.66	 -154.01	 8.7151	 0.628
037.6972641322	+36.1172088064	 11690	037.69720344	+36.11724745	   8.08	   20.17	  -15.90	 7.8674	 0.176
037.6991629983	+13.4296706236	 11691	037.69884936	+13.42984395	  11.77	  125.51	  -71.31	 9.0410	 0.538
037.7059091653	-59.8973139313	 11693	037.70493530	-59.89736296	  13.98	  200.96	   20.17	 8.6025	 0.584
037.7059717438	-12.2234407704	 11694	037.70600885	-12.22342354	   9.25	  -14.92	   -7.09	 8.4652	 0.519
037.7064643011	+74.8619931268	 11695	037.70652815	+74.86200832	   1.93	   -6.86	   -6.25	 9.2600	 1.721
037.7110734847	+55.5484006238	 11696	037.71071808	+55.54863692	  18.28	   82.72	  -97.22	 7.0482	 0.429
037.7197070926	-64.0456745113	 11697	037.71970665	-64.04569250	   5.32	    0.08	    7.40	 7.2239	 0.144
037.7266591473	+17.7038531344	 11698	037.72657579	+17.70405703	  11.30	   32.67	  -83.89	 6.3760	 0.908
037.7312009732	-07.9978314832	 11699	037.73121558	-07.99779835	   5.54	   -5.95	  -13.63	 8.1548	 0.120
037.7315955208	+13.9596814909	 11700	037.73164972	+13.95971297	   8.27	  -21.64	  -12.95	 8.9980	 0.425
037.7347211080	-62.5962897741	 11701	037.73451933	-62.59616078	   3.53	   38.21	  -53.07	 8.0576	 0.945
037.7363726662	-52.0003164619	 11702	037.73626564	-52.00038017	   5.91	   27.11	   26.21	 8.4780	 0.349
037.7474011799	-45.6684014866	 11703	037.74731997	-45.66840504	   1.54	   23.35	    1.46	 8.1260	 1.437
037.7497044038	-47.4412938000	 11704	037.74965118	-47.44137138	   4.75	   14.81	   31.92	 8.7070	 1.074
037.7513607911	-27.9987344869	 11705	037.75129183	-27.99859998	  11.60	   25.05	  -55.34	 9.8362	 0.574
037.7627608320	+60.7113918912	 11706	037.76239626	+60.71144522	  12.02	   73.38	  -21.94	 8.1748	 0.434
037.7636587710	+08.3819878700	 11707	037.76274691	+08.38220259	  30.37	  371.16	  -88.34	11.0085	 1.340
037.7721144117	-28.7851572852	 11708	037.77208929	-28.78517060	   2.23	    9.06	    5.48	 8.8022	 0.372
037.7748679429	-28.5135923750	 11709	037.77474563	-28.51373631	   3.12	   44.22	   59.22	 9.7653	 0.580
037.7838306595	+34.9305462535	 11710	037.78348394	+34.93066586	  10.49	  116.95	  -49.21	 8.0489	 0.470
037.7836906201	-46.6907928486	 11711	037.78361996	-46.69004720	  16.01	   19.94	 -306.78	11.4194	 1.027
037.7969143371	-67.9678721149	 11712	037.79681106	-67.96785607	   4.65	   15.94	   -6.60	 7.4488	 0.883
037.7969507851	-06.8979780265	 11713	037.79691984	-06.89796779	   5.13	   12.64	   -4.21	 9.8107	 1.119
037.8005302947	+57.1630048998	 11714	037.80053953	+57.16302605	   0.74	   -2.06	   -8.70	11.1530	 0.800
037.8052727896	-78.3667302324	 11715	037.80534716	-78.36677965	   6.51	   -6.17	   20.33	 9.0845	 0.490
037.8072413482	+58.5314938996	 11716	037.80720363	+58.53150187	   4.97	    8.10	   -3.28	10.0051	 1.295
037.8119296898	-54.2420830758	 11717	037.81187578	-54.24208427	   3.78	   12.96	    0.49	 9.6929	 1.125
037.8132962574	-11.9741189765	 11718	037.81332600	-11.97407163	   6.06	  -11.97	  -19.48	 9.6669	 0.439
037.8152692141	+46.3949513682	 11719	037.81534068	+46.39499155	   9.12	  -20.28	  -16.53	 7.1485	 0.187
037.8192458211	+01.5155560665	 11720	037.81923724	+01.51554557	   2.38	    3.53	    4.32	 8.4699	 1.146
037.8253663417	+51.3207296431	 11721	037.82531637	+51.32074962	   2.19	   12.85	   -8.22	 9.0733	 0.091
037.8314094205	+56.8978263294	 11722	037.83140034	+56.89783177	   2.59	    2.04	   -2.24	 9.0705	 0.340
037.8332437090	+38.5168104209	 11723	037.83327639	+38.51686472	   2.95	  -10.52	  -22.34	 8.6038	 1.488
037.8354608948	+02.2686200110	 11724	037.83554501	+02.26870156	   5.28	  -34.58	  -33.55	 8.8399	 0.402
037.8431479754	+64.5309272311	 11725	037.84317177	+64.53093562	   1.04	   -4.21	   -3.45	 8.0737	 1.394
037.8439672931	-07.8119740158	 11726	037.84389254	-07.81200659	   5.27	   30.47	   13.40	 9.2801	 0.591
037.8477608515	-59.1490611855	 11727	037.84777588	-59.14910902	   4.89	   -3.17	   19.68	 8.9172	 0.486
037.8507053866	+22.0874753191	 11728	037.85031917	+22.08732044	  25.11	  147.24	   63.72	 8.1652	 0.666
037.8573545479	-16.9847315628	 11729	037.85633740	-16.98459144	   5.75	  400.23	  -57.65	10.5838	 0.453
037.8587027742	+55.9859287753	 11730	037.85861396	+55.98596319	   5.91	   20.44	  -14.16	 9.4209	 0.290
037.8620882263	+42.5634324014	 11731	037.86207522	+42.56346648	   4.11	    3.94	  -14.02	 8.1462	 0.102
037.8624379393	-51.8225968735	 11732	037.86233267	-51.82260232	   2.22	   26.77	    2.24	 8.6746	 1.216
037.8625569438	+58.0247873643	 11733	037.86266811	+58.02480516	   5.18	  -24.22	   -7.32	 6.7484	 1.401
037.8671107798	+37.4541122711	 11734	037.86699783	+37.45416373	   7.08	   36.89	  -21.17	 7.7791	 0.403
037.8673331094	+08.3479276160	 11735	037.86736070	+08.34795902	  -0.01	  -11.23	  -12.92	 8.8643	 1.456
037.8719452277	+01.0913499647	 11736	037.87210791	+01.09141092	  14.03	  -66.92	  -25.08	 7.6016	 0.194
037.8744031074	+01.0942373148	 11737	037.87450835	+01.09429259	  20.03	  -43.29	  -22.74	 7.5223	 0.177
037.8753945783	+02.2671820329	 11738	037.87534296	+02.26720641	   7.10	   21.22	  -10.03	 5.4248	 1.271
037.8783515524	-20.0282147190	 11739	037.87785190	-20.02828042	  28.61	  193.14	   27.03	10.3257	 1.253
037.8793965015	+26.9157348399	 11740	037.87918083	+26.91577966	   2.80	   79.12	  -18.44	 9.5588	 1.036
037.8833619356	+27.5692578538	 11741	037.88340093	+27.56927574	  11.24	  -14.22	   -7.36	 7.4418	 0.446
037.8845470986	-32.0454135092	 11742	037.88444347	-32.04539654	   3.09	   36.14	   -6.98	 8.4425	 1.103
037.8855990944	+17.5437610527	 11743	037.88557702	+17.54379814	   8.71	    8.66	  -15.26	 9.1783	 0.613
037.8901216031	-27.5045521149	 11744	037.88998952	-27.50459509	   7.36	   48.20	   17.68	 7.6472	 0.311
037.8916144430	-56.6011784289	 11745	037.89161268	-56.60117974	   3.51	    0.40	    0.54	 8.6995	 1.230
037.8947438946	+55.2874291994	 11746	037.89477518	+55.28745059	   3.84	   -7.33	   -8.80	 8.4038	 0.158
037.8963278990	-15.7131236693	 11747	037.89635120	-15.71318079	   6.73	   -9.23	   23.50	 9.6937	 0.629
037.8974579869	-63.5754133731	 11748	037.89741828	-63.57544120	   1.88	    7.27	   11.45	 8.8176	 1.296
037.8984634592	+31.5133868830	 11749	037.89814537	+31.51334355	  13.39	  111.57	   17.83	 8.4005	 0.454
037.9017770162	-22.0740936880	 11750	037.90174447	-22.07410137	  10.61	   12.41	    3.16	 9.7604	 0.500
037.9027784495	-03.9795898716	 11751	037.90272989	-03.97957949	   3.84	   19.93	   -4.27	 8.5978	 0.304
037.9044027027	+37.1626916916	 11752	037.90436979	+37.16277258	   5.57	   10.79	  -33.28	 9.2868	 0.448
037.9081919219	-58.8706797205	 11753	037.90789112	-58.87074576	   6.34	   63.98	   27.17	 8.1832	 0.528
037.9145847672	+65.4249287391	 11754	037.91460224	+65.42493277	   5.34	   -2.99	   -1.66	 9.5170	 0.412
037.9149858984	+44.4887455803	 11755	037.91493421	+44.48875817	   0.39	   15.17	   -5.18	 8.4173	 1.142
037.9170203634	-48.3523616282	 11756	037.91704088	-48.35227918	   4.63	   -5.61	  -33.92	 9.4007	 0.553
037.9189350044	-79.1093811389	 11757	037.91716948	-79.10924936	  11.49	  137.24	  -54.22	 5.4354	 0.981
037.9240634756	-39.7208519610	 11758	037.92395370	-39.72092342	   5.60	   34.74	   29.40	 9.9707	 0.561
037.9269648979	-15.2734581548	 11759	037.92715543	-15.27316496	  35.86	  -75.62	 -120.63	 8.8195	 0.935
037.9308309078	+19.2909083852	 11760	037.93079635	+19.29097924	   5.99	   13.42	  -29.15	 8.5600	 0.985
037.9394793153	-21.1697464191	 11761	037.93902803	-21.16960564	   0.57	  173.14	  -57.92	11.6707	 0.552
037.9492821498	+21.3752921263	 11762	037.94926270	+21.37530771	   6.21	    7.45	   -6.41	 7.6372	 1.289
037.9492368799	+63.4174168774	 11763	037.94924019	+63.41741676	  -0.45	   -0.61	    0.05	 8.5468	 0.320
037.9515095067	+52.3067767285	 11764	037.95146844	+52.30679809	  -0.51	   10.33	   -8.79	10.1725	 0.204
037.9590787263	+38.1218494965	 11765	037.95898879	+38.12190776	   6.05	   29.11	  -23.97	 7.1675	 1.169
037.9634595739	-30.9438929277	 11766	037.96350801	-30.94386204	   5.65	  -17.09	  -12.71	 9.0296	 0.318
037.9545606556	+89.2641089691	 11767	037.94614300	+89.26413778	   7.54	   44.48	  -11.85	 2.1077	 0.636
037.9681562340	-36.9261118388	 11768	037.96817736	-36.92608168	   1.88	   -6.95	  -12.41	 9.3658	 1.149
037.9724076580	+57.6976430600	 11769	037.97240206	+57.69764423	   0.12	    1.23	   -0.48	 7.1760	 0.689
037.9755705189	+46.5854620486	 11770	037.97527292	+46.58554666	   8.83	   84.15	  -34.81	 7.0998	 0.366
037.9761246947	+75.7405110604	 11771	037.97654851	+75.74050037	   1.97	  -42.95	    4.40	 9.3328	 1.169
037.9782752973	+35.6334805791	 11772	037.97826471	+35.63353996	   5.29	    3.54	  -24.43	 9.2720	 0.997
037.9809673048	+46.1948340935	 11773	037.98096878	+46.19483776	   0.90	   -0.42	   -1.51	 8.1248	 1.447
037.9860516009	-40.3207783660	 11774	037.98594653	-40.32077771	   2.65	   32.96	   -0.27	 9.9034	 0.552
037.9902062592	+74.6524568355	 11775	037.99011580	+74.65256196	   6.90	    9.85	  -43.25	 9.0196	 0.634
037.9921328060	-51.0261118672	 11776	037.99185020	-51.02610968	   9.96	   73.13	   -0.90	 9.1224	 0.596
037.9933602182	-59.1196478739	 11777	037.99330112	-59.11959756	   3.41	   12.48	  -20.70	 8.3454	 1.056
037.9940962071	-23.9290029803	 11778	037.99412386	-23.92890197	   6.37	  -10.40	  -41.56	 9.4833	 0.680
037.9975683523	+42.3913124287	 11779	037.99756964	+42.39130076	   1.19	   -0.39	    4.80	 8.3456	 1.127
038.0005300068	-23.0844637519	 11780	038.00052485	-23.08449314	   4.25	    1.95	   12.09	 7.9826	 0.277
038.0120458831	+18.3736446198	 11781	038.01208753	+18.37367182	   9.02	  -16.26	  -11.19	 8.0939	 0.580
038.0209941354	+56.6662141463	 11782	038.02098821	+56.66621777	   0.67	    1.34	   -1.49	 9.3223	 0.280
038.0217868370	-15.2446743840	 11783	038.02198890	-15.24431882	  37.46	  -80.21	 -146.29	 4.8432	 0.454
038.0257064772	+36.1472709660	 11784	038.02556615	+36.14723145	   7.53	   46.62	   16.26	 5.2802	 1.472
038.0270952007	+50.1808118038	 11785	038.02700415	+50.18078871	   2.35	   23.99	    9.50	 7.1273	 1.734
038.0283592113	+34.6781605969	 11786	038.02813527	+34.67823633	  14.70	   75.77	  -31.16	 7.8189	 0.443
038.0291130958	+48.9550942554	 11787	038.02912320	+48.95510060	  -0.70	   -2.73	   -2.61	 9.9996	 0.045
038.0352764274	-37.1615168851	 11788	038.03523586	-37.16135358	   7.24	   13.30	  -67.19	 9.5180	 0.563
038.0361407335	-01.1949260134	 11789	038.03606306	-01.19486131	   2.66	   31.95	  -26.62	 7.8451	 1.337
038.0367980372	+50.2170497801	 11790	038.03678949	+50.21705751	   1.73	    2.25	   -3.18	 7.7489	 0.060
038.0392583186	-01.0348954475	 11791	038.03931841	-01.03481748	  12.28	  -24.72	  -32.08	 5.5288	 1.003
038.0452352674	+61.5522084675	 11792	038.04522940	+61.55220944	   2.64	    1.15	   -0.40	10.0791	 0.542
038.0454032418	+09.0142363788	 11793	038.04537413	+09.01450666	  11.14	   11.83	 -111.20	 9.9524	 0.950
038.0473932592	-32.6063338234	 11794	038.04719518	-32.60632456	   4.27	   68.65	   -3.81	 6.7445	 1.214
038.0494034585	+12.6870515538	 11795	038.04925233	+12.68703029	   6.01	   60.66	    8.75	 8.5064	 0.193
038.0500297314	+55.4581017613	 11796	038.04950376	+55.45820309	  19.08	  122.70	  -41.69	 6.8425	 0.363
038.0506206814	+22.0069849672	 11797	038.05044561	+22.00702250	  12.59	   66.78	  -15.44	 7.4290	 0.366
038.0507098821	+06.7173118352	 11798	038.05071343	+06.71734445	   5.71	   -1.45	  -13.42	 7.7591	 1.072
038.0544154508	-63.0054488874	 11799	038.05432372	-63.00549850	   3.29	   17.13	   20.41	 8.5138	 1.084
038.0559632963	-27.7896942769	 11800	038.05587214	-27.78974301	   3.36	   33.18	   20.05	 7.8148	 1.293
038.0563247373	+28.1918482735	 11801	038.05639183	+28.19198771	   3.84	  -24.33	  -57.37	 9.2107	 1.020
038.0615029550	-36.4273036429	 11802	038.06133473	-36.42733818	   6.93	   55.69	   14.21	 6.4459	 1.027
038.0615095191	+21.1180905073	 11803	038.06159428	+21.11809935	   7.03	  -32.53	   -3.64	 7.6131	 1.010
038.0629653966	-45.8712472624	 11804	038.06306474	-45.87118409	   5.55	  -28.46	  -25.99	 7.1926	 0.967
038.0644922337	+32.0986668864	 11805	038.06452322	+32.09867284	   4.65	  -10.80	   -2.45	 7.7368	 0.848
038.0665880599	+35.7078366540	 11806	038.06641675	+35.70788918	   4.49	   57.23	  -21.61	 8.1927	 0.690
038.0698022098	+61.5541718621	 11807	038.06980354	+61.55416671	  -0.84	   -0.26	    2.12	10.4237	 0.536
038.0704294855	+28.5665987679	 11808	038.07037079	+28.56663180	   5.89	   21.21	  -13.59	 8.2700	 0.060
038.0715547903	+02.9979604596	 11809	038.07161011	+02.99798248	  -0.32	  -22.73	   -9.06	11.8709	 0.490
038.0792758934	-07.1693567607	 11810	038.07928006	-07.16934981	   7.24	   -1.70	   -2.86	 8.7685	 0.380
038.0920482447	+39.3718673366	 11811	038.09160643	+39.37166677	  13.90	  140.52	   82.52	 8.2413	 0.580
038.0929395652	+40.2724576443	 11812	038.09295909	+40.27250276	   5.73	   -6.13	  -18.56	 6.8578	 0.043
038.0932704450	-07.7928882829	 11813	038.09340125	-07.79273873	   7.30	  -53.32	  -61.53	 9.7107	 0.620
038.0958371553	+22.3340746805	 11814	038.09574195	+22.33407733	   4.97	   36.23	   -1.09	 7.8969	 0.399
038.0965890792	+03.3826286540	 11815	038.09624979	+03.38259122	  21.79	  139.35	   15.40	11.8441	 1.357
038.0967842920	+40.0853108486	 11816	038.09676993	+40.08533455	   3.94	    4.52	   -9.75	 7.6635	-0.051
038.0982429825	+70.1271499808	 11817	038.09769414	+70.12729633	   9.15	   76.76	  -60.21	 8.1541	 0.393
038.1008447868	+61.8086067074	 11818	038.10075712	+61.80865418	   5.13	   17.04	  -19.53	 8.3749	-0.400
038.1063889549	-69.6052557446	 11819	038.10565153	-69.60526000	  14.52	  105.73	    1.75	 8.6885	 0.630
038.1077684829	-23.3296154386	 11820	038.10775575	-23.32960316	   7.20	    4.81	   -5.05	 8.8625	 0.880
038.1252265292	-27.0030704228	 11821	038.12518861	-27.00306738	  10.52	   13.90	   -1.25	 7.4760	 0.217
038.1265083072	+25.4725548953	 11822	038.12650817	+25.47259323	   3.80	    0.05	  -15.77	 9.0264	 0.509
038.1361163619	+29.3115323219	 11823	038.13613833	+29.31153842	   1.03	   -7.88	   -2.51	 8.5531	 1.040
038.1380498193	+30.6125910988	 11824	038.13804160	+30.61262860	   2.44	    2.91	  -15.43	 9.6107	 1.126
038.1508526966	-18.0436653693	 11825	038.15077593	-18.04364527	   7.67	   30.03	   -8.27	10.0225	 0.592
038.1565086661	-02.0200430585	 11826	038.15655806	-02.01999226	   4.80	  -20.31	  -20.90	 8.7800	 0.360
038.1609082644	+15.1629111855	 11827	038.16094060	+15.16292426	   4.51	  -12.84	   -5.38	 8.9312	 0.348
038.1632424772	+03.7385695326	 11828	038.16327102	+03.73860371	   7.35	  -11.72	  -14.06	 8.3127	 0.456
038.1725474340	-01.7564887358	 11830	038.17253698	-01.75647296	   4.38	    4.30	   -6.49	 8.8097	 0.346
038.1755421039	+01.0336845096	 11831	038.17559692	+01.03368590	   8.06	  -22.55	   -0.57	 7.3837	 0.894
038.1772352559	+61.4559935028	 11832	038.17724451	+61.45599530	   0.97	   -1.82	   -0.74	 7.9777	 0.430
038.1849966640	+39.5498710673	 11833	038.18497703	+39.54988847	   3.60	    6.23	   -7.16	 7.7601	-0.071
038.2029866384	-38.5838562427	 11834	038.20302821	-38.58385087	   2.94	  -13.37	   -2.21	 9.0104	 1.011
038.2059910646	-11.4133577172	 11835	038.20593964	-11.41333917	   3.77	   20.74	   -7.63	 7.5301	 1.234
